Main_Account_ID,Main_Account_Name,Customer_type,Company_Status,Gross_Turnover,Amount,Invoice_count,Main_account_count,SKU_count,Cluster,Gross_Turnover_percluster,Amount_percluster,Invoice_count_percluster,Customer_count_percluster,GT_share%_incluster,Broadband and Internet Services,Business Solutions,Cloud and Hosting Services,Data and Analytics,Devices and Accessories,Digital Transformation Services,IoT and Smart Solutions,Mobile Services,Network and Infrastructure,Security and Privacy,Television and Entertainment,Cluster_Label
101438,Customer Group_5391,A-B,Normal,5486.736,86,4,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101440,Customer Group_5338,D,Normal,96542.3109,4232,24,1,28,2,189788119.6013,15100916,63173,1405,0.05,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101448,Customer Group_5306,D,Normal,78562.9089,11386,42,1,30,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101450,Customer Group_4560,D,Normal,12688.480300000001,110,7,1,17,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101464,Customer Group_388,A-B,Active,399501.6075,20599,115,1,244,0,482424738.9238,44136513,177729,1886,0.08,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101478,Customer Group_4892,A-B,Normal,847463.0782,9682,24,1,40,0,482424738.9238,44136513,177729,1886,0.18,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10148,Customer Group_236,A-B,Normal,182095.8257,8400,45,1,39,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101498,Customer Group_5300,D,Active,1534.7399,211,3,1,10,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
10150,Customer Group_199,A-B,Active,593.5341000000001,3,2,1,2,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101536,Customer Group_4655,D,Active,4004.5971,119,11,1,16,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101543,Customer Group_5043,C,Normal,23406.8294,611,16,1,19,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101577,Customer Group_4798,C,Active,19540.3666,2098,99,1,109,1,54267509.927,6574665,16023,439,0.04,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101578,Customer Group_5337,D,Active,4953.1254,678,13,1,17,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101584,Customer Group_4747,A-B,Normal,222112.366,14325,166,1,300,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101586,Customer Group_4799,C,Normal,4324.3373,370,12,1,16,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101591,Customer Group_2768,A-B,Active,451801.9919,122025,305,1,503,0,482424738.9238,44136513,177729,1886,0.09,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101592,Customer Group_5450,D,Active,6010.1938,197,8,1,13,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101595,Customer Group_5206,A-B,Normal,89348.7372,1894,34,1,40,2,189788119.6013,15100916,63173,1405,0.05,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101601,Customer Group_4982,D,Normal,6074.0805,48,8,1,15,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101603,Customer Group_4656,D,Active,3041.939,20,15,1,13,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101619,Customer Group_4465,C,Active,13741.121299999999,424,30,1,64,1,54267509.927,6574665,16023,439,0.03,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101626,Customer Group_582,D,Normal,6341.4865,479,5,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101652,Customer Group_5462,D,Normal,5909.1356,13,3,1,4,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101665,Customer Group_5550,D,Active,33575.2825,208,7,1,17,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101681,Customer Group_4800,C,Normal,13683.6546,1637,13,1,23,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101684,Customer Group_2661,C,Active,153726.8993,5352,80,1,148,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101716,Customer Group_4933,D,Normal,346.5444,18,2,1,8,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101720,Customer Group_4921,C,Normal,13865.7925,2170,13,1,26,1,54267509.927,6574665,16023,439,0.03,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101722,Customer Group_4657,D,Active,22464.4334,90079,13,1,9,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101734,Customer Group_5284,A-B,Normal,121541.9492,4318,53,1,69,2,189788119.6013,15100916,63173,1405,0.06,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
101746,Customer Group_4844,C,Normal,38329.5045,5802,58,1,72,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10178,Customer Group_66,A-B,Active,17644.712199999998,1633,40,1,55,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101788,Customer Group_5119,A-B,Normal,11653.9609,1748,8,1,18,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101793,Customer Group_4845,D,Active,18598.4379,737,24,1,35,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101795,Customer Group_4801,C,Normal,41001.5345,4298,85,1,148,1,54267509.927,6574665,16023,439,0.08,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101829,Customer Group_4934,A-B,Normal,57201.3479,1737,82,1,115,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101837,Customer Group_5742,D,Active,22929.8947,93,5,1,11,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101882,Customer Group_2638,A-B,Active,30329.1811,5833,24,1,70,1,54267509.927,6574665,16023,439,0.06,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101887,Customer Group_2638,A-B,Active,3674.5146,42,10,1,16,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101898,Customer Group_4802,A-B,Normal,1712.262,29,9,1,14,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101899,Customer Group_4803,C,Normal,266429.9976,14220,206,1,328,0,482424738.9238,44136513,177729,1886,0.06,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101915,Customer Group_5120,D,Normal,35997.7947,372,4,1,3,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101916,Customer Group_5325,A-B,Normal,34990.6446,212,11,1,18,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
101927,Customer Group_5185,A-B,Normal,972862.7014,20084,143,1,256,1,54267509.927,6574665,16023,439,1.79,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101940,Customer Group_5044,D,Normal,1272.088,11,2,1,2,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
101997,Customer Group_4658,D,Normal,24150.8914,481,39,1,57,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102011,Customer Group_4659,D,Normal,123005.3813,7307,97,1,181,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102038,Customer Group_2487,A-B,Active,20565.4682,2562,32,1,48,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102042,Customer Group_4804,A-B,Active,94035.2611,7179,104,1,148,2,189788119.6013,15100916,63173,1405,0.05,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102045,Customer Group_4660,D,Active,7247.7079,35,7,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102067,Customer Group_5243,D,Normal,78916.9655,204,4,1,5,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102081,Customer Group_5094,A-B,Normal,154373.091,27494,116,1,274,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102106,Customer Group_4561,D,Normal,3968.0421,42,4,1,14,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102114,Customer Group_4562,D,Normal,1081.7208,5,3,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102118,Customer Group_5045,D,Normal,3287.4121,7,4,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102127,Customer Group_5011,A-B,Active,177316.5545,12849,42,1,105,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102143,Customer Group_5290,A-B,Normal,116044.9305,11588,47,1,194,2,189788119.6013,15100916,63173,1405,0.06,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102145,Customer Group_4563,D,Active,42993.6221,253,22,1,49,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102174,Customer Group_5231,C,Normal,2726.3219,577,2,1,2,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102187,Customer Group_4661,D,Normal,3316.434,43,6,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10227,Customer Group_1068,A-B,Active,59634.641,2027,56,1,99,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102289,Customer Group_4935,A-B,Normal,109375.1476,5761,60,1,105,1,54267509.927,6574665,16023,439,0.2,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
102359,Customer Group_5443,D,Normal,8943.4547,134,7,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102370,Customer Group_5392,D,Active,51024.9663,115,15,1,18,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102476,Customer Group_4748,A-B,Normal,610101.5236,218981,565,1,764,0,482424738.9238,44136513,177729,1886,0.13,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102508,Customer Group_1572,C,Normal,385395.6335,13815,137,1,263,0,482424738.9238,44136513,177729,1886,0.08,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102680,Customer Group_5121,D,Normal,27423.4333,3121,5,1,7,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102693,Customer Group_4847,D,Normal,20684.2643,73,10,1,23,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
102751,Customer Group_5095,A-B,Normal,346234.7541,4202,61,1,50,0,482424738.9238,44136513,177729,1886,0.07,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10278,Customer Group_206,D,Normal,6289.3826,42,4,1,4,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
102848,Customer Group_4662,D,Normal,4606.146299999999,25,7,1,15,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
102852,Customer Group_5268,A-B,Normal,170179.5605,24582,47,1,209,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
102975,Customer Group_4749,C,Normal,75313.62210000001,1416,17,1,23,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
10316,Customer Group_110,A-B,Active,77987.8626,3902,50,1,83,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103270,Customer Group_339,A-B,Active,5435.9491,70,4,1,2,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103298,Customer Group_4922,C,Normal,165536.8145,726,22,1,23,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
103300,Customer Group_876,D,Active,12463.1914,446,17,1,21,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103301,Customer Group_5399,C,Normal,4211.847,135,3,1,3,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
103350,Customer Group_24,A-B,Active,13298239.2096,463788,4902,1,4426,2,189788119.6013,15100916,63173,1405,7.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103371,Customer Group_2894,D,Normal,7823.7419,153,13,1,16,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
103377,Customer Group_5637,D,Normal,450.9425,12,4,1,6,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
103490,Customer Group_4805,A-B,Normal,528079.2930000001,15445,88,1,140,2,189788119.6013,15100916,63173,1405,0.28,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103557,Customer Group_4564,D,Active,5354.3518,1142,5,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
103611,Customer Group_4893,A-B,Normal,1443050.0747,50052,142,1,196,2,189788119.6013,15100916,63173,1405,0.76,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103632,Customer Group_5186,D,Normal,3194.0,132,2,1,2,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10364,Customer Group_152,D,Normal,32254.485399999998,4190,33,1,38,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
103669,Customer Group_4663,D,Normal,154613.2188,9247,5,1,5,1,54267509.927,6574665,16023,439,0.28,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
103695,Customer Group_4751,A-B,Normal,346802.7124,30331,236,1,452,1,54267509.927,6574665,16023,439,0.64,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
103703,Customer Group_4467,C,Normal,106345.1664,3705,59,1,88,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
103705,Customer Group_544,A-B,Active,2400393.797,100427,952,1,1956,2,189788119.6013,15100916,63173,1405,1.26,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
10373,Customer Group_163,A-B,Normal,364092.0125,60425,83,1,45,0,482424738.9238,44136513,177729,1886,0.08,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10383,Customer Group_166,C,Normal,58134.5736,6499,35,1,12,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103837,Customer Group_410,A-B,Normal,192450.5597,2485,108,1,211,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
103857,Customer Group_339,A-B,Active,11576.2891,582,24,1,37,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103904,Customer Group_5598,D,Normal,18121.4619,5436,3,1,48,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
103924,Customer Group_125,A-B,Active,1408.4859999999999,3,2,1,2,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
10396,Customer Group_178,A-B,Active,41550.9683,4208,34,1,79,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
104104,Customer Group_4752,A-B,Active,5235.498,98,26,1,33,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10422,Customer Group_168,C,Normal,40470.917,647,20,1,20,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
104259,Customer Group_5159,D,Active,1836.198,45,2,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
104274,Customer Group_5620,C,Normal,15727.152,3228,11,1,22,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
104300,Customer Group_5400,C,Normal,164295.1506,1569,3,1,2,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
10433,Customer Group_116,C,Active,93567.16129999999,10852,96,1,157,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
104335,Customer Group_4936,C,Normal,94881.675,1999,36,1,41,2,189788119.6013,15100916,63173,1405,0.05,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
104353,Customer Group_4894,D,Active,8712.7628,212,9,1,12,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
104422,Customer Group_5046,C,Normal,1284.3045,7,2,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
10448,Customer Group_31,D,Normal,48235.6971,1571,53,1,121,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
104503,Customer Group_4565,D,Normal,13376.1587,308,20,1,61,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
104876,Customer Group_4566,D,Active,1653.6,1,1,1,1,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
104903,Customer Group_4468,D,Active,23006.9218,1299,25,1,72,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
104980,Customer Group_1214,A-B,Active,3503.1415,184,2,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
105016,Customer Group_5377,D,Normal,6301.1217,1470,10,1,12,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105036,Customer Group_4895,A-B,Normal,76889.3849,1358,19,1,35,1,54267509.927,6574665,16023,439,0.14,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
105058,Customer Group_4469,D,Normal,23441.0615,808,16,1,61,1,54267509.927,6574665,16023,439,0.04,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
105080,Customer Group_4896,C,Normal,36125.6993,1068,21,1,24,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105095,Customer Group_4848,D,Normal,3382.3354,25,5,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105120,Customer Group_4954,A-B,Normal,222569.973,2065,214,1,252,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105153,Customer Group_5633,D,Normal,445.1124,1,1,1,1,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105178,Customer Group_4664,D,Active,50786.4728,678,32,1,53,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
105316,Customer Group_1009,A-B,Active,1723.1408,21,3,1,3,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105322,Customer Group_5393,D,Active,5177.6249,1676,11,1,21,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105375,Customer Group_1181,A-B,Normal,2390.839,25,9,1,15,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
105438,Customer Group_4753,A-B,Normal,1954668.1588,15146,351,1,295,0,482424738.9238,44136513,177729,1886,0.41,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105445,Customer Group_4754,A-B,Normal,110714.5287,1579,69,1,71,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105468,Customer Group_4755,A-B,Normal,92480.6133,7480,149,1,255,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105480,Customer Group_4470,A-B,Normal,143034.0167,1860,99,1,169,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
105486,Customer Group_1907,A-B,Normal,252688.4981,34110,211,1,490,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
105573,Customer Group_4756,A-B,Normal,15771.0467,56,23,1,21,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
